CAGDP1 County and MSA gross domestic product (GDP) summary
CAGDP1 County and MSA gross domestic product (GDP) summary
Metropolitan Statistical Area
GeoFips,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"21500,""Erie, PA (Metropolitan Statistical Area)"",10408728,10318318,10411387,10733886,11214346,11409598,11778808,12326600,11238946,11497121,12003959,11686952,11761650,11151399,11143499,10807141,10523230,10613539,10733930,10074479,10415171"
"21660,""Eugene-Springfield, OR (Metropolitan Statistical Area)"",11077561,11306514,11519439,12021422,12658932,13056742,13283202,13193494,12323312,12473651,12515465,12596400,12630734,12750248,13355244,13720469,14172307,14569454,14566555,14350264,15112579"
"21780,""Evansville, IN-KY (Metropolitan Statistical Area)"",14865249,15648821,16285200,17298371,16844164,15965793,15708599,16281706,15652765,16079195,16244624,15839984,15125504,14918836,15013635,15307892,16238489,16965929,17689111,16947192,17507972"
"21820,""Fairbanks, AK (Metropolitan Statistical Area)"",5788835,5061451,5128002,5169642,5658437,5900488,5970134,6411824,6284814,6340190,5901259,5589177,5488326,5417983,5374581,5378926,5329174,5274105,5220901,5135206,5286112"
"22020,""Fargo, ND-MN (Metropolitan Statistical Area)"",7707944,8206668,8627701,8984979,9318376,9801679,10149899,10393088,10123552,10500662,11087625,12074584,11961409,12793790,13172526,13044828,13261433,13444648,13773534,13550434,14487492"
"22140,""Farmington, NM (Metropolitan Statistical Area)"",6555741,6574221,6461484,6633141,6659002,6809463,7008311,6938010,6998041,6542419,6494345,6469449,6349916,6550369,6648034,6095406,5919314,5576180,5663508,5357578,5140047"
"22180,""Fayetteville, NC (Metropolitan Statistical Area)"",14605661,15314421,15752731,16643713,17685886,18019298,17805705,18485218,19069711,19592302,19705392,19199871,19133514,19129848,19351446,19341968,18495337,18634514,19054459,18844762,19839777"
"22220,""Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)"",13373827,14453167,15352959,16774533,17953898,18331437,17968479,17525628,16755116,17703662,18051686,18729703,19933985,20811681,21858349,22300144,23507467,24275540,24961100,25850142,28041752"
"22380,""Flagstaff, AZ (Metropolitan Statistical Area)"",4907688,4986423,5050734,5266064,5518909,5707732,6224412,6113771,5803360,6124241,6540368,6303405,6541366,6416167,6509245,6528220,7151723,7094440,6937843,6540762,6855346"
"22420,""Flint, MI (Metropolitan Statistical Area)"",14104173,14883494,15127841,15137252,15344568,15134455,14766345,13414921,12129925,12773105,12988671,13089957,13401343,13301830,13920161,14243233,14420574,14770904,14975881,13854299,14845962"
"22500,""Florence, SC (Metropolitan Statistical Area)"",7203503,7267761,7467476,7635068,7792522,7870388,7899150,7741912,7449710,7305651,7609716,7720403,8034274,8354035,8560538,8712693,8794058,8723670,8944200,8677759,9065943"
"22520,""Florence-Muscle Shoals, AL (Metropolitan Statistical Area)"",4169227,4155397,4346494,4604660,4753530,4791010,4768893,4741978,4479253,4714662,4853104,4900654,5166662,4967642,4847914,4702376,4631216,4720760,4708297,4685914,4887693"
"22540,""Fond du Lac, WI (Metropolitan Statistical Area)"",3671637,3626812,3766418,3970647,4060156,4100198,4135657,4198244,3912989,4100462,4285946,4546043,4573832,4680098,4640503,4615809,4711767,4768836,4847417,4628512,4834573"
"22660,""Fort Collins, CO (Metropolitan Statistical Area)"",10452837,11110993,11212746,11421876,11715127,11972074,12344480,12692806,12530638,12880541,12912666,13407847,13927445,14607854,15290650,15859962,17063376,17850508,18828593,19021345,20344512"
"22900,""Fort Smith, AR-OK (Metropolitan Statistical Area)"",7856673,8098026,8481914,8972051,9279474,9716475,9387424,9147018,8454895,8721617,8936867,8798695,8608275,8550859,8419014,8376298,8423985,8621918,8750168,8587050,9010643"
"23060,""Fort Wayne, IN (Metropolitan Statistical Area)"",15438554,15849474,16592058,17001350,17476816,18077706,18462120,17441486,16110144,16578211,16763354,17454907,17281230,18488736,19216230,19774221,20344985,21194613,21216439,20043285,21268711"
"23420,""Fresno, CA (Metropolitan Statistical Area)"",28184530,30398297,32093105,32709314,33944485,35837239,34879624,33768459,34242028,34497120,34809834,33632200,34890011,35928123,37347858,38649137,39793832,40879496,41883420,41328649,41821044"
"23460,""Gadsden, AL (Metropolitan Statistical Area)"",2638640,2676509,2718854,2883531,2925703,2836172,2818873,2782811,2758102,2771244,2802342,2718162,2761488,2740766,2808719,2805072,2803969,2833867,2766052,2558388,2596715"
"23540,""Gainesville, FL (Metropolitan Statistical Area)"",10102596,10412454,10525440,11429028,11720066,11902538,12524855,12360948,12047007,11945352,11755736,11704455,11798945,12176907,12393865,12651700,13114799,13524020,13800360,14097587,14952622"
"23580,""Gainesville, GA (Metropolitan Statistical Area)"",6201786,6270634,6564496,6778599,7029235,7067632,7305045,7275004,6840119,6952061,7491478,7429860,7573285,7994745,8355111,8658311,9333526,9748640,10114583,10102911,10987617"
"23900,""Gettysburg, PA (Metropolitan Statistical Area)"",2683369,2890555,2883262,2930536,3056685,3191546,3179475,3255425,3306821,3243720,3313173,3413141,3415857,3413357,3498789,3539697,3700218,3597118,3530565,3333879,3504068"
"24020,""Glens Falls, NY (Metropolitan Statistical Area)"",4376139,4491052,4669067,4988512,4888910,4917238,4894925,5198437,5440834,5517162,5414363,5483805,5436018,5465193,5558834,5521897,5687163,5711823,6014094,5720617,6089488"
"24140,""Goldsboro, NC (Metropolitan Statistical Area)"",4347492,4179104,4076019,4287200,4346822,4486972,4489313,4569393,4469000,4573633,4361142,4369819,4486905,4367552,4412815,4396048,4480360,4490189,4535725,4451023,4704244"
"24220,""Grand Forks, ND-MN (Metropolitan Statistical Area)"",3506106,3682768,3954603,3843199,3975460,4200736,4192828,4416584,4254094,4359965,4407310,4679692,4741668,4686568,4752673,4837026,4862412,4800631,4926608,4843195,4981440"
"24260,""Grand Island, NE (Metropolitan Statistical Area)"",2643018,2715502,2890508,2955671,3178674,3313969,3307637,3383173,3414851,3546387,3598890,3705020,3904109,3873018,3872073,3912336,3801494,3788887,3857686,3818890,3990638"
"24300,""Grand Junction, CO (Metropolitan Statistical Area)"",4383942,4505331,4641070,4777297,5075563,5400656,6004450,6560483,6026684,5694754,5757378,5676690,5577877,5646548,5575300,5460516,5730206,5967716,6066610,5921002,6142260"
"24340,""Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)"",43120799,44427943,45410290,46821760,48094652,47841986,47786957,46169712,42924760,44566051,45537578,46665146,47616755,49175689,51248091,52581180,53546308,54932010,55127053,53502093,57145271"
"24420,""Grants Pass, OR (Metropolitan Statistical Area)"",1761582,1850480,1932613,2026166,2147246,2149684,2155226,2096443,2027661,2027666,2028517,2042695,2065347,2091390,2228678,2243805,2397790,2505874,2677430,2727041,2954596"
"24500,""Great Falls, MT (Metropolitan Statistical Area)"",2760815,2844008,2853020,2984298,3200872,3166302,3232363,3169649,3160861,3254685,3283527,3289033,3207604,3178863,3275460,3250618,3428457,3436785,3365495,3277255,3376263"
"24540,""Greeley, CO (Metropolitan Statistical Area) *"",7583049,7507540,7805108,8374884,9047045,9272893,9662764,10263867,10399310,10754532,11152640,12260960,13751015,16631209,18786580,19696188,21120419,23082148,24309629,22715588,21188168"
"24580,""Green Bay, WI (Metropolitan Statistical Area)"",13900223,14233072,14686750,15155569,15496749,15744614,15872277,15824449,15291578,16028656,16379535,16829406,16767397,17699178,18140876,18298321,18146448,18728219,18831297,17961485,18481871"
"24660,""Greensboro-High Point, NC (Metropolitan Statistical Area)"",34569465,35491028,35409580,35177446,36131646,37600317,37540235,37967320,37110980,37461055,38157310,36211521,36950442,36769144,37565881,37049582,37225698,37141864,37071995,35625182,37466751"
"24780,""Greenville, NC (Metropolitan Statistical Area)"",5608702,5566473,5542143,5734484,6195888,6712178,6968573,6985533,7230407,7416352,7492038,7145367,7545959,7758315,8424445,8422699,8673827,8443674,8460865,8312732,8795073"
"24860,""Greenville-Anderson, SC (Metropolitan Statistical Area)"",32086033,33591723,34734059,31903495,32325736,32250757,33475882,33120265,31241147,32219112,33606543,33978113,34981580,36173997,37611309,38602022,39594374,40766602,41603862,40399930,43080615"
"25060,""Gulfport-Biloxi, MS (Metropolitan Statistical Area)"",14598994,14679242,15809936,15826027,16367215,16930243,20872174,18786897,17722290,17552843,16682787,17102512,15675353,16565443,16101574,16497458,16555156,16175699,16385443,16595888,17663440"
"25180,""Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"",7696468,7899671,8072592,8500962,8754318,9140127,9136959,9116455,8792842,8937677,9164016,9330281,9359712,9441671,9523990,9917572,10150769,10391991,10206320,9754883,10282183"
"25220,""Hammond, LA (Metropolitan Statistical Area)"",2456531,2558291,2782026,3049237,3387767,3927568,3690598,3793600,3604684,3818805,4291134,3879236,3603064,3586516,3398181,3510063,3797847,3830606,3923960,3943408,4042857"
"25260,""Hanford-Corcoran, CA (Metropolitan Statistical Area)"",4350004,4591095,5040485,5267905,5501006,5120762,5932036,5310546,4816012,4926324,5625719,5097311,5102357,5508259,5418677,5687938,6065410,5957325,6096491,6135393,6074335"
"25420,""Harrisburg-Carlisle, PA (Metropolitan Statistical Area)"",27536377,28251379,29215332,30391426,30855794,31323635,31964156,31940545,30889872,31361128,32113879,32677914,33228203,34206034,35034248,35021659,34955463,35693734,36735308,35103414,36686673"
"25500,""Harrisonburg, VA (Metropolitan Statistical Area) *"",7067762,6160727,6074076,6195651,6548643,6634555,6651615,6658789,6965280,7408680,7448720,7533375,7701793,7346423,7117840,6850957,6995476,7154226,7389201,7387190,7972516"
"25540,""Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)"",74350214,70881534,72814178,78431139,79768877,83691412,88617781,87812856,86003736,86187456,85715207,85825696,82876064,84484381,89538458,89922573,92189191,91831799,92668001,86378553,90663652"
"25620,""Hattiesburg, MS (Metropolitan Statistical Area)"",4384517,4553820,4753123,4973586,5180080,5487526,5330956,5490650,5433953,5567881,5536816,5640424,5682054,5631661,5708715,5615759,5686544,5649179,5582132,5570161,5858656"
"25860,""Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"",13584174,13613131,13297256,13785939,13877814,14210394,13721362,13269846,12585205,13055919,13036116,12642140,12715388,12779683,13059282,13353261,13872730,13659923,13449985,12982809,13820128"
"25940,""Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)"",5851992,5961267,6345228,6811281,7200373,7550240,7724297,7456169,7170263,7032031,6951712,6996627,7275483,7481088,7588710,7746491,7835776,8138305,8465925,8530591,9212287"
"25980,""Hinesville, GA (Metropolitan Statistical Area)"",2407486,2491460,2725151,2856761,3065065,3066421,3175803,3449327,3487045,3706520,3889369,3751477,3659469,3514547,3463251,3407110,3384260,3422620,3463254,3426184,3607699"
"26140,""Homosassa Springs, FL (Metropolitan Statistical Area)"",3461238,3583102,3717772,3945367,4111470,4419427,4563186,4327109,4078264,3828334,3693502,3615234,3586524,3461470,3400145,3466127,3384917,3522320,3852548,3857040,4151554"
"26300,""Hot Springs, AR (Metropolitan Statistical Area)"",2536850,2641908,2717741,2781810,2888921,2904114,2869189,2756952,2715028,2804029,3006322,2948323,2903613,2911514,2913052,2929034,2993577,3052200,3065063,3047435,3164010"
"26380,""Houma-Thibodaux, LA (Metropolitan Statistical Area)"",10288321,9924552,9495950,9359731,9638274,11250663,11326585,11113726,11200106,10976570,10553102,10864939,11229062,11293260,10344905,8997161,8649540,8916446,8852403,8192351,7912874"
"26420,""Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"",294040871,293513337,294404105,320584949,325735596,353054758,380409545,371346508,367676299,383629600,392977179,406972648,424880382,430368220,455910306,449874724,455493648,470350066,465337054,454643978,463233301"
"26580,""Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"",12373263,12623746,12840422,13277858,13397653,13646775,13441295,14087349,14127969,13856510,13838882,14553188,15573605,14813368,14751873,14293980,14220104,14991355,15062647,13913766,14338740"
"26620,""Huntsville, AL (Metropolitan Statistical Area)"",15278656,15868153,16812686,18155364,19230807,19991808,20671671,21292303,21465591,22638644,23065411,23115986,23418788,23452909,23768704,24449067,25145878,26075931,27313289,27443425,29065360"
"26820,""Idaho Falls, ID (Metropolitan Statistical Area)"",4167414,4420639,4441744,4649658,4835313,5240097,5360086,5431887,5466378,5447110,5353976,5399556,5468883,5518205,5837611,6080598,6391138,6774079,7594402,7793012,8182966"
"26900,""Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"",94752656,95729970,99223519,104578468,105881536,109127251,113143639,115237277,111549356,115315550,115407133,114569867,117818658,120223634,117111919,119614550,120593557,125703576,129069197,126788229,133188041"
"26980,""Iowa City, IA (Metropolitan Statistical Area)"",6433243,6647606,6814098,7134344,7262983,7584169,7610788,7949981,7866928,8091616,8472809,8622067,8974527,9255864,9038156,9125489,9609819,9710046,9740577,9321191,9615267"
"27060,""Ithaca, NY (Metropolitan Statistical Area)"",4566389,4745166,4958588,5081737,5009066,4996386,5020183,5241945,5382094,5581451,5526360,5556295,5431079,5353522,5464117,5492026,5536534,5627269,5691700,5356791,5735595"
"27100,""Jackson, MI (Metropolitan Statistical Area)"",4992453,5145864,5109590,5288509,5420397,5359582,5281964,5100233,4640125,4808849,5024639,5090723,5150489,5110622,5158247,5378554,5422819,5777848,6036438,5815571,6337930"
"27140,""Jackson, MS (Metropolitan Statistical Area)"",21033785,21509024,22422357,23174095,23753866,24115235,23349080,23852766,23113910,23609382,24045540,24259491,24793268,25107465,25270152,25101638,24929212,24745117,24720746,24501558,25415366"
"27180,""Jackson, TN (Metropolitan Statistical Area)"",6459625,6421624,6583034,6751816,6922635,7067948,6888980,7013174,7079080,7514418,8082577,7148780,7089245,7026023,7105077,7219784,7565581,7602150,7617437,7465041,8042235"
"27260,""Jacksonville, FL (Metropolitan Statistical Area)"",53488714,55203949,57934956,60773158,63447674,65647179,66859757,64384895,61102882,60793957,60280737,60830433,62479966,63912511,66522705,69010187,71854004,74269684,77187561,77702262,82963464"
"27340,""Jacksonville, NC (Metropolitan Statistical Area)"",5288236,5137543,5383711,5889247,6302958,6373021,6863051,7620587,8063766,8429884,8558161,8261708,8043000,7945148,7791652,7139206,7478600,7520224,7622759,7613632,8130843"
"27500,""Janesville-Beloit, WI (Metropolitan Statistical Area)"",5423415,6016882,6136361,6278555,6243007,6551222,6479606,6147582,5693812,5856452,5927234,6084754,6251437,6209366,6224738,6320849,6194094,6542858,6837213,6714758,6991024"
"27620,""Jefferson City, MO (Metropolitan Statistical Area)"",5829644,5858452,5987492,6219257,6323959,6415434,6395539,6606641,6496145,6625791,6655152,6675635,6774698,6872803,7078911,7035648,6886310,6966919,7319077,7217502,7281134"
"27740,""Johnson City, TN (Metropolitan Statistical Area)"",5266903,5385484,5648678,6043321,6220853,6325607,6406213,6590637,6352803,6204657,6431513,6563754,6460625,6348191,6603533,6401569,6602709,6671170,6862142,6925881,7508743"
"27780,""Johnstown, PA (Metropolitan Statistical Area)"",4476701,4443250,4509546,4569494,4650290,4569506,4596133,4716514,4616415,4723667,4739352,4703652,4584581,4568030,4441110,4359832,4378532,4372775,4341581,4255505,4274754"
"27860,""Jonesboro, AR (Metropolitan Statistical Area)"",3350372,3492029,3784064,3959064,4115042,4174350,3974453,4039900,4032595,4233356,4334127,4307485,4456455,4333597,4396757,4428177,4605551,4715451,4882703,4975359,5244289"
"27900,""Joplin, MO (Metropolitan Statistical Area)"",6040370,6074845,6168271,6402068,6548905,6592646,6537185,6720874,6438266,6573216,6623015,6602331,6690278,6707476,6982016,6907164,6946497,7054130,6939929,6603336,6856285"
"27980,""Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)"",5878213,6100388,6514571,6960658,7583071,8120956,8258742,7827998,7045222,7242277,7346348,7612076,7800068,7829304,8255858,8518874,8642183,9102935,9209126,7347821,8340310"
"28020,""Kalamazoo-Portage, MI (Metropolitan Statistical Area)"",10741498,11413048,11233268,11399414,11307608,11233116,11461240,11079324,10783593,10952230,10915911,11019195,11137269,11056568,11395603,11784909,12348523,12626228,12781868,12332481,13094094"
"28100,""Kankakee, IL (Metropolitan Statistical Area)"",3580152,3695775,3733035,3813823,3787656,3921613,3934777,4049852,4081705,4120493,4134594,4407159,4316841,4497116,4582537,4966510,5444636,5672933,5801776,5622995,5884610"
"28140,""Kansas City, MO-KS (Metropolitan Statistical Area)"",92174080,94866866,96394547,98560268,101599258,104959932,107940455,110527715,106750710,106378083,106482329,110105218,111477029,114542734,118233817,118349909,121387363,124011804,127199676,124788001,130198902"
"28420,""Kennewick-Richland, WA (Metropolitan Statistical Area)"",9017113,9670186,9731236,9944704,10493671,10832473,10907915,11197125,11696452,12904470,12707594,12188947,12173639,12432082,13029972,13586656,13733920,14114370,14672226,14301122,14718403"
"28660,""Killeen-Temple, TX (Metropolitan Statistical Area)"",11097949,11532178,12073847,12601413,13585239,14769932,15388984,16273409,16390079,16309767,16624598,16596739,16146184,16031925,16616752,16244924,16585409,16749311,17034623,17400315,18026452"
"28700,""Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *"",10541569,10563271,10764880,11491353,11265635,11794689,11875328,11821768,11668355,11616664,11895939,11972212,11717239,11311164,11500607,11634225,12071608,12159359,11980090,11625999,12280176"
"28740,""Kingston, NY (Metropolitan Statistical Area)"",5389623,5574195,5815056,6083063,6054091,6131433,6120199,6399559,6325120,6455261,6383579,6440022,6450238,6413809,6344618,6340508,6455770,6591496,6760400,6516081,6902235"
"28940,""Knoxville, TN (Metropolitan Statistical Area)"",28408306,29879849,31111899,32624789,33886664,34656330,34635339,34929632,33258779,33631859,34682547,35322155,35360893,35752455,36414478,37599743,38624972,39433805,40413374,40193539,43595414"
"29020,""Kokomo, IN (Metropolitan Statistical Area)"",3365603,3726592,4322959,4121163,4037842,4152072,4373637,3825182,2585820,4105992,4231894,4443058,4488850,4299656,3996202,3875923,3771299,3848228,3844421,3660175,4044993"
"29100,""La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)"",5107513,5181124,5375727,5544792,5720473,5762555,5844543,5951084,5977001,6206784,6357848,6465142,6451157,6741648,6873966,6979903,7134184,7277085,7378999,7205649,7568240"
"29180,""Lafayette, LA (Metropolitan Statistical Area)"",19954665,18816401,18658462,19050125,19618180,22405013,21982874,22446446,22158155,22470981,22903684,23737668,23374764,23487826,21856771,19880687,19696137,20404036,20256873,19317681,19591707"
"29200,""Lafayette-West Lafayette, IN (Metropolitan Statistical Area)"",7027765,7196132,7512337,7755090,7955296,8327476,8613127,8431378,7713659,8269632,8465118,8465349,8807110,9047608,9098686,9534913,9916435,10484263,10558805,10065078,10527293"
"29340,""Lake Charles, LA (Metropolitan Statistical Area)"",14682705,15697835,18809817,20520696,24366797,20688994,17117116,14835611,12435819,11247652,14009459,13632063,12015873,12596327,13216772,14325534,16776296,16505095,16643412,13353344,13550339"
"29420,""Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)"",3795711,4181147,4283744,4635056,4869271,4893318,5009098,4908291,4630478,4628097,4608185,4565666,4783467,4788071,4750691,4964569,4840687,4917125,5095638,5241733,5634375"
"29460,""Lakeland-Winter Haven, FL (Metropolitan Statistical Area)"",17186506,17775403,18353565,19251760,20399982,21070324,21577504,21032157,19764271,19842552,19750301,20019579,20523664,20465988,21532353,22171258,23407114,23945143,24742403,25553413,26955415"
"29540,""Lancaster, PA (Metropolitan Statistical Area)"",21484420,21899379,22789348,23204482,23788272,23822011,23719781,23622853,22680339,23475683,23297600,23365735,23854257,24403566,25456813,25541837,26685614,27020652,27197306,25972868,27183833"
"29620,""Lansing-East Lansing, MI (Metropolitan Statistical Area)"",21106288,21824199,22045257,22220600,22628604,22917178,22980407,21617224,20175969,21747193,21177551,20704648,20538078,21001973,21701914,22593458,22978166,23365235,23535380,23041507,24604057"
"29700,""Laredo, TX (Metropolitan Statistical Area)"",8058431,8250169,8136431,7876574,8165897,8281734,8147326,7767846,7827462,7927563,8761361,9353524,9990228,11501325,12787566,12709230,12677956,12067102,12691606,12828793,12832935"
"29740,""Las Cruces, NM (Metropolitan Statistical Area)"",4902117,5108616,5487679,5907652,6397676,6408099,6451689,6497226,6740829,7047717,6763715,6396897,6341745,6388131,6436079,6559862,6633795,6757052,6937711,6650524,6847115"
"29820,""Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"",72915680,76230954,79957626,89394843,97900441,102438324,103794033,100444279,90714334,89956581,91091675,89890207,91079803,92764189,97005764,99491074,102087729,107751448,112654167,101883799,111288530"
"29940,""Lawrence, KS (Metropolitan Statistical Area)"",3700172,3805848,3783265,3862304,3870559,3847798,3933397,4029648,4001793,3937978,4037593,4019253,4058107,4129953,4153031,4353800,4439350,4561815,4578983,4396848,4520477"
"30020,""Lawton, OK (Metropolitan Statistical Area)"",3736121,3854835,4146743,4333424,4262069,4439655,4512043,4669665,4815877,5037561,4916278,4704754,4768256,4709719,4846102,4800782,4689252,4649115,4691982,4592247,4656623"
"30140,""Lebanon, PA (Metropolitan Statistical Area)"",3926771,4042022,4264188,4491260,4547538,4637657,4792509,4785568,4769014,4949988,5056192,5173899,5134673,5273449,5365728,5268718,5436407,5605596,5644941,5446933,5775313"
"30300,""Lewiston, ID-WA (Metropolitan Statistical Area)"",2044910,2073787,2102135,2154227,2193140,2205774,2217546,2291402,2247005,2340630,2294737,2266289,2335593,2330771,2388705,2472869,2444495,2428312,2529565,2538044,2676639"
"30340,""Lewiston-Auburn, ME (Metropolitan Statistical Area)"",3455053,3717752,3834321,3924543,3923131,3980837,4107040,4169430,4003212,3946847,3905083,4032657,3952046,4000070,4071771,4132657,4085241,4235842,4349255,4416232,4616143"
"30460,""Lexington-Fayette, KY (Metropolitan Statistical Area)"",19383609,20302840,20759826,21549237,22626878,23548359,23780654,23241340,21515174,22342798,22651329,23094466,23964501,24602637,25441023,26005363,26280938,26831591,27413157,26562280,27666885"
"30620,""Lima, OH (Metropolitan Statistical Area)"",5716160,5921612,5817182,5950696,5985655,6117198,6042698,6061516,7495687,7821572,7930715,7278543,6917091,7597121,7366230,7660353,7543690,7597930,7558271,7253048,7604646"
"30700,""Lincoln, NE (Metropolitan Statistical Area)"",13323301,13377267,13875173,14117411,14764428,15112067,15377936,14808721,14439822,14866705,14897298,15090768,15332419,15912408,16475104,16662821,17487534,17942208,18205476,17911392,18458494"
"30780,""Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)"",26490203,27334055,28655310,29717617,31492313,32437313,33337237,32718843,31771724,31689423,32282615,32311203,32379914,32616901,33180888,33306168,33060178,33578104,34095491,33851943,35158917"
"30860,""Logan, UT-ID (Metropolitan Statistical Area)"",2943823,2939947,3121376,3284283,3340667,3447180,3654491,3857397,3934917,4256918,4397238,4272398,4331147,4479259,4642167,4802507,5063608,5386068,5642693,5699075,6162235"
"30980,""Longview, TX (Metropolitan Statistical Area)"",12560974,13002191,12854323,13148183,13967612,15162632,16549234,17559898,18452899,17225783,16407171,16420432,16263974,16192338,15461414,14690808,14810864,15324899,15312447,14648037,14900774"
"31020,""Longview, WA (Metropolitan Statistical Area)"",3309959,3213134,3333816,3401300,3562845,3680022,3901563,3807045,3733246,4031578,3934844,4025771,4077757,4064329,4140878,4196289,4169600,4369510,4643140,4679423,4822730"
"31080,""Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"",632418122,645850342,673626654,696494112,717803297,746822614,754276301,762205246,729623220,750123901,759138833,770616431,784820979,803961056,835964143,851204042,880168759,908730348,930862772,882790238,950157776"
"31140,""Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"",51067663,51297847,52761925,54549180,56364340,58303368,58534020,57245393,54115420,56593077,57468218,59621843,59761524,60415603,61676474,62684865,63199559,64157945,66143538,64910142,68747897"
"31180,""Lubbock, TX (Metropolitan Statistical Area)"",9289350,9514367,9759644,9970172,10390836,10773299,10860866,10761960,10738437,11242493,11007792,11516859,12015029,11927494,12271840,12461540,12531707,12870582,13121024,13128243,13508527"
"31340,""Lynchburg, VA (Metropolitan Statistical Area) *"",8325528,8506608,8911068,9084279,9176384,9468103,9335908,9435030,9253234,9692740,9491892,9227027,9227544,9129370,9149930,9041847,9151103,9579217,9562791,9069298,9351887"
"31420,""Macon-Bibb County, GA (Metropolitan Statistical Area)"",10088100,10035445,9833979,10082671,10008943,9882342,9689049,9790526,9424825,9476557,9652487,9739766,9707686,9769791,9863992,9771111,9803887,9972479,9788935,9130386,9672422"
"31460,""Madera, CA (Metropolitan Statistical Area)"",3296292,3686064,3806442,4334990,4637784,4819111,4813208,4737574,4204961,4883226,4901149,5077248,5136705,5519576,5226294,5765929,5995183,5957974,6151796,6125454,5948983"
"31540,""Madison, WI (Metropolitan Statistical Area)"",29518841,30557273,31659741,33222238,34800941,35225652,36067351,35471422,35013939,36051673,37030511,38003390,38615206,40243647,41699757,43031938,43160755,44856993,46147565,45343878,47921532"
"31700,""Manchester-Nashua, NH (Metropolitan Statistical Area)"",17377797,18040133,19453986,20340833,20666747,21327311,21544905,21521666,21165532,21369036,21924393,22063529,22309581,22759172,23442473,23914203,23865091,24698211,25148379,25277127,27575162"
"31740,""Manhattan, KS (Metropolitan Statistical Area)"",4671340,4711116,4903952,5130608,5292187,5756933,6216484,6515777,6470931,6824479,7088438,7032511,6813430,6589001,6631530,6485591,6409910,6370368,6167065,6170795,6346910"
"31860,""Mankato, MN (Metropolitan Statistical Area)"",3721567,3895347,3870126,4135312,4313159,4634135,4535547,4577265,4374815,4623888,4691669,4912303,5001651,5152281,5217185,5143765,5222088,5250635,5259595,5131845,5158939"
"31900,""Mansfield, OH (Metropolitan Statistical Area)"",4494324,4693163,4706738,4913415,5009693,4921350,4702391,4546334,3863743,4085917,4215150,4283524,4196362,4304665,4238706,4187219,4219322,4284741,4253558,4115230,4355007"
"32580,""McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"",14475705,15421267,15726811,15879052,16284906,17026984,17722075,17383996,17290862,17181174,17451114,17703722,18374773,18594017,18782537,18828192,18993865,19445191,19933787,19980035,20877561"
"32780,""Medford, OR (Metropolitan Statistical Area)"",6047433,6379643,6730996,6989138,7194057,7320909,7338182,7273212,6861055,6985848,6894602,6738472,7051292,7157747,7434748,7719838,8073707,8192511,8375684,8255786,8761650"
"32820,""Memphis, TN-MS-AR (Metropolitan Statistical Area)"",61987256,62878144,63999330,65168929,66548687,67639723,66304252,64932343,62054077,62157933,62671829,64480995,65114039,64748787,65978181,66456140,66936400,67024046,67782001,66027295,69922978"
"32900,""Merced, CA (Metropolitan Statistical Area)"",5919851,6243835,6773718,7387247,7706492,7547300,8411584,7401381,7113678,7257104,7459433,7302553,7569363,8309865,8436760,8462554,8968087,8966980,9095228,9071967,8986693"
"33100,""Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"",227290316,236275343,245314921,258885362,273957084,281129810,282649013,270625653,252920898,260032300,260331085,261234789,268003153,276766564,288627740,297645491,309184256,319777839,324371211,312031629,341292101"
"33140,""Michigan City-La Porte, IN (Metropolitan Statistical Area)"",3917513,3907504,3939633,4095766,4058179,4075954,4112181,4116874,3766803,3908867,3881255,3871097,3923573,3987651,3820022,3859572,3810681,3963468,3826478,3658177,3754347"
"33220,""Midland, MI (Metropolitan Statistical Area)"",4662263,4801784,4546896,4796108,4313440,4328291,4368028,4196750,3964805,4096430,4166751,4277914,4188762,4758775,5142466,4823605,4958317,5051329,4778868,4779479,4807138"
"33260,""Midland, TX (Metropolitan Statistical Area)"",6831843,6950138,6676179,7012442,7392786,8661490,9552696,10574582,11378086,12454083,14540649,18277138,19033859,20619871,23013146,23855555,28140798,34589647,42692344,40926385,39497721"
