CAGDP1 County and MSA gross domestic product (GDP) summary
CAGDP1 County and MSA gross domestic product (GDP) summary
Metropolitan Statistical Area
GeoFips,GeoName,2001-2002,2002-2003,2003-2004,2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
"21300,""Elmira, NY (Metropolitan Statistical Area)"",0.7,1.2,1.1,1.5,-1.2,2.6,6.1,-0.8,5.6,1.9,0.1,0.2,-0.3,-3.5,-2.3,-2.3,1.4,-0.1,-4.6,4.9"
"21340,""El Paso, TX (Metropolitan Statistical Area)"",4.2,0.1,6.0,2.2,2.8,1.8,-2.8,1.5,7.9,4.9,2.9,-1.3,-1.7,1.3,1.1,2.2,3.4,4.6,-1.0,3.7"
"21420,""Enid, OK (Metropolitan Statistical Area)"",2.0,4.6,3.4,3.9,4.6,6.8,9.8,3.1,3.3,2.7,15.4,3.1,17.1,0.4,8.0,-30.2,-0.9,-1.0,-4.8,5.7"
"21500,""Erie, PA (Metropolitan Statistical Area)"",-0.9,0.9,3.1,4.5,1.7,3.2,4.7,-8.8,2.3,4.4,-2.6,0.6,-5.2,-0.1,-3.0,-2.6,0.9,1.1,-6.1,3.4"
"21660,""Eugene-Springfield, OR (Metropolitan Statistical Area)"",2.1,1.9,4.4,5.3,3.1,1.7,-0.7,-6.6,1.2,0.3,0.6,0.3,0.9,4.7,2.7,3.3,2.8,0.0,-1.5,5.3"
"21780,""Evansville, IN-KY (Metropolitan Statistical Area)"",5.3,4.1,6.2,-2.6,-5.2,-1.6,3.6,-3.9,2.7,1.0,-2.5,-4.5,-1.4,0.6,2.0,6.1,4.5,4.3,-4.2,3.3"
"21820,""Fairbanks, AK (Metropolitan Statistical Area)"",-12.6,1.3,0.8,9.5,4.3,1.2,7.4,-2.0,0.9,-6.9,-5.3,-1.8,-1.3,-0.8,0.1,-0.9,-1.0,-1.0,-1.6,2.9"
"22020,""Fargo, ND-MN (Metropolitan Statistical Area)"",6.5,5.1,4.1,3.7,5.2,3.6,2.4,-2.6,3.7,5.6,8.9,-0.9,7.0,3.0,-1.0,1.7,1.4,2.4,-1.6,6.9"
"22140,""Farmington, NM (Metropolitan Statistical Area)"",0.3,-1.7,2.7,0.4,2.3,2.9,-1.0,0.9,-6.5,-0.7,-0.4,-1.8,3.2,1.5,-8.3,-2.9,-5.8,1.6,-5.4,-4.1"
"22180,""Fayetteville, NC (Metropolitan Statistical Area)"",4.9,2.9,5.7,6.3,1.9,-1.2,3.8,3.2,2.7,0.6,-2.6,-0.3,0.0,1.2,0.0,-4.4,0.8,2.3,-1.1,5.3"
"22220,""Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)"",8.1,6.2,9.3,7.0,2.1,-2.0,-2.5,-4.4,5.7,2.0,3.8,6.4,4.4,5.0,2.0,5.4,3.3,2.8,3.6,8.5"
"22380,""Flagstaff, AZ (Metropolitan Statistical Area)"",1.6,1.3,4.3,4.8,3.4,9.1,-1.8,-5.1,5.5,6.8,-3.6,3.8,-1.9,1.5,0.3,9.6,-0.8,-2.2,-5.7,4.8"
"22420,""Flint, MI (Metropolitan Statistical Area)"",5.5,1.6,0.1,1.4,-1.4,-2.4,-9.2,-9.6,5.3,1.7,0.8,2.4,-0.7,4.6,2.3,1.2,2.4,1.4,-7.5,7.2"
"22500,""Florence, SC (Metropolitan Statistical Area)"",0.9,2.7,2.2,2.1,1.0,0.4,-2.0,-3.8,-1.9,4.2,1.5,4.1,4.0,2.5,1.8,0.9,-0.8,2.5,-3.0,4.5"
"22520,""Florence-Muscle Shoals, AL (Metropolitan Statistical Area)"",-0.3,4.6,5.9,3.2,0.8,-0.5,-0.6,-5.5,5.3,2.9,1.0,5.4,-3.9,-2.4,-3.0,-1.5,1.9,-0.3,-0.5,4.3"
"22540,""Fond du Lac, WI (Metropolitan Statistical Area)"",-1.2,3.8,5.4,2.3,1.0,0.9,1.5,-6.8,4.8,4.5,6.1,0.6,2.3,-0.8,-0.5,2.1,1.2,1.6,-4.5,4.5"
"22660,""Fort Collins, CO (Metropolitan Statistical Area)"",6.3,0.9,1.9,2.6,2.2,3.1,2.8,-1.3,2.8,0.2,3.8,3.9,4.9,4.7,3.7,7.6,4.6,5.5,1.0,7.0"
"22900,""Fort Smith, AR-OK (Metropolitan Statistical Area)"",3.1,4.7,5.8,3.4,4.7,-3.4,-2.6,-7.6,3.2,2.5,-1.5,-2.2,-0.7,-1.5,-0.5,0.6,2.3,1.5,-1.9,4.9"
"23060,""Fort Wayne, IN (Metropolitan Statistical Area)"",2.7,4.7,2.5,2.8,3.4,2.1,-5.5,-7.6,2.9,1.1,4.1,-1.0,7.0,3.9,2.9,2.9,4.2,0.1,-5.5,6.1"
"23420,""Fresno, CA (Metropolitan Statistical Area)"",7.9,5.6,1.9,3.8,5.6,-2.7,-3.2,1.4,0.7,0.9,-3.4,3.7,3.0,4.0,3.5,3.0,2.7,2.5,-1.3,1.2"
"23460,""Gadsden, AL (Metropolitan Statistical Area)"",1.4,1.6,6.1,1.5,-3.1,-0.6,-1.3,-0.9,0.5,1.1,-3.0,1.6,-0.8,2.5,-0.1,0.0,1.1,-2.4,-7.5,1.5"
"23540,""Gainesville, FL (Metropolitan Statistical Area)"",3.1,1.1,8.6,2.5,1.6,5.2,-1.3,-2.5,-0.8,-1.6,-0.4,0.8,3.2,1.8,2.1,3.7,3.1,2.0,2.2,6.1"
"23580,""Gainesville, GA (Metropolitan Statistical Area)"",1.1,4.7,3.3,3.7,0.5,3.4,-0.4,-6.0,1.6,7.8,-0.8,1.9,5.6,4.5,3.6,7.8,4.4,3.8,-0.1,8.8"
"23900,""Gettysburg, PA (Metropolitan Statistical Area)"",7.7,-0.3,1.6,4.3,4.4,-0.4,2.4,1.6,-1.9,2.1,3.0,0.1,-0.1,2.5,1.2,4.5,-2.8,-1.9,-5.6,5.1"
"24020,""Glens Falls, NY (Metropolitan Statistical Area)"",2.6,4.0,6.8,-2.0,0.6,-0.5,6.2,4.7,1.4,-1.9,1.3,-0.9,0.5,1.7,-0.7,3.0,0.4,5.3,-4.9,6.4"
"24140,""Goldsboro, NC (Metropolitan Statistical Area)"",-3.9,-2.5,5.2,1.4,3.2,0.1,1.8,-2.2,2.3,-4.6,0.2,2.7,-2.7,1.0,-0.4,1.9,0.2,1.0,-1.9,5.7"
"24220,""Grand Forks, ND-MN (Metropolitan Statistical Area)"",5.0,7.4,-2.8,3.4,5.7,-0.2,5.3,-3.7,2.5,1.1,6.2,1.3,-1.2,1.4,1.8,0.5,-1.3,2.6,-1.7,2.9"
"24260,""Grand Island, NE (Metropolitan Statistical Area)"",2.7,6.4,2.3,7.5,4.3,-0.2,2.3,0.9,3.9,1.5,2.9,5.4,-0.8,0.0,1.0,-2.8,-0.3,1.8,-1.0,4.5"
"24300,""Grand Junction, CO (Metropolitan Statistical Area)"",2.8,3.0,2.9,6.2,6.4,11.2,9.3,-8.1,-5.5,1.1,-1.4,-1.7,1.2,-1.3,-2.1,4.9,4.1,1.7,-2.4,3.7"
"24340,""Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)"",3.0,2.2,3.1,2.7,-0.5,-0.1,-3.4,-7.0,3.8,2.2,2.5,2.0,3.3,4.2,2.6,1.8,2.6,0.4,-2.9,6.8"
"24420,""Grants Pass, OR (Metropolitan Statistical Area)"",5.0,4.4,4.8,6.0,0.1,0.3,-2.7,-3.3,0.0,0.0,0.7,1.1,1.3,6.6,0.7,6.9,4.5,6.8,1.9,8.3"
"24500,""Great Falls, MT (Metropolitan Statistical Area)"",3.0,0.3,4.6,7.3,-1.1,2.1,-1.9,-0.3,3.0,0.9,0.2,-2.5,-0.9,3.0,-0.8,5.5,0.2,-2.1,-2.6,3.0"
"24540,""Greeley, CO (Metropolitan Statistical Area) *"",-1.0,4.0,7.3,8.0,2.5,4.2,6.2,1.3,3.4,3.7,9.9,12.2,20.9,13.0,4.8,7.2,9.3,5.3,-6.6,-6.7"
"24580,""Green Bay, WI (Metropolitan Statistical Area)"",2.4,3.2,3.2,2.3,1.6,0.8,-0.3,-3.4,4.8,2.2,2.7,-0.4,5.6,2.5,0.9,-0.8,3.2,0.6,-4.6,2.9"
"24660,""Greensboro-High Point, NC (Metropolitan Statistical Area)"",2.7,-0.2,-0.7,2.7,4.1,-0.2,1.1,-2.3,0.9,1.9,-5.1,2.0,-0.5,2.2,-1.4,0.5,-0.2,-0.2,-3.9,5.2"
"24780,""Greenville, NC (Metropolitan Statistical Area)"",-0.8,-0.4,3.5,8.0,8.3,3.8,0.2,3.5,2.6,1.0,-4.6,5.6,2.8,8.6,0.0,3.0,-2.7,0.2,-1.8,5.8"
"24860,""Greenville-Anderson, SC (Metropolitan Statistical Area)"",4.7,3.4,-8.1,1.3,-0.2,3.8,-1.1,-5.7,3.1,4.3,1.1,3.0,3.4,4.0,2.6,2.6,3.0,2.1,-2.9,6.6"
"25060,""Gulfport-Biloxi, MS (Metropolitan Statistical Area)"",0.5,7.7,0.1,3.4,3.4,23.3,-10.0,-5.7,-1.0,-5.0,2.5,-8.3,5.7,-2.8,2.5,0.3,-2.3,1.3,1.3,6.4"
"25180,""Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"",2.6,2.2,5.3,3.0,4.4,0.0,-0.2,-3.5,1.6,2.5,1.8,0.3,0.9,0.9,4.1,2.4,2.4,-1.8,-4.4,5.4"
"25220,""Hammond, LA (Metropolitan Statistical Area)"",4.1,8.7,9.6,11.1,15.9,-6.0,2.8,-5.0,5.9,12.4,-9.6,-7.1,-0.5,-5.3,3.3,8.2,0.9,2.4,0.5,2.5"
"25260,""Hanford-Corcoran, CA (Metropolitan Statistical Area)"",5.5,9.8,4.5,4.4,-6.9,15.8,-10.5,-9.3,2.3,14.2,-9.4,0.1,8.0,-1.6,5.0,6.6,-1.8,2.3,0.6,-1.0"
"25420,""Harrisburg-Carlisle, PA (Metropolitan Statistical Area)"",2.6,3.4,4.0,1.5,1.5,2.0,-0.1,-3.3,1.5,2.4,1.8,1.7,2.9,2.4,0.0,-0.2,2.1,2.9,-4.4,4.5"
"25500,""Harrisonburg, VA (Metropolitan Statistical Area) *"",-12.8,-1.4,2.0,5.7,1.3,0.3,0.1,4.6,6.4,0.5,1.1,2.2,-4.6,-3.1,-3.7,2.1,2.3,3.3,0.0,7.9"
"25540,""Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)"",-4.7,2.7,7.7,1.7,4.9,5.9,-0.9,-2.1,0.2,-0.5,0.1,-3.4,1.9,6.0,0.4,2.5,-0.4,0.9,-6.8,5.0"
"25620,""Hattiesburg, MS (Metropolitan Statistical Area)"",3.9,4.4,4.6,4.2,5.9,-2.9,3.0,-1.0,2.5,-0.6,1.9,0.7,-0.9,1.4,-1.6,1.3,-0.7,-1.2,-0.2,5.2"
"25860,""Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"",0.2,-2.3,3.7,0.7,2.4,-3.4,-3.3,-5.2,3.7,-0.2,-3.0,0.6,0.5,2.2,2.3,3.9,-1.5,-1.5,-3.5,6.4"
"25940,""Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)"",1.9,6.4,7.3,5.7,4.9,2.3,-3.5,-3.8,-1.9,-1.1,0.6,4.0,2.8,1.4,2.1,1.2,3.9,4.0,0.8,8.0"
"25980,""Hinesville, GA (Metropolitan Statistical Area)"",3.5,9.4,4.8,7.3,0.0,3.6,8.6,1.1,6.3,4.9,-3.5,-2.5,-4.0,-1.5,-1.6,-0.7,1.1,1.2,-1.1,5.3"
"26140,""Homosassa Springs, FL (Metropolitan Statistical Area)"",3.5,3.8,6.1,4.2,7.5,3.3,-5.2,-5.8,-6.1,-3.5,-2.1,-0.8,-3.5,-1.8,1.9,-2.3,4.1,9.4,0.1,7.6"
"26300,""Hot Springs, AR (Metropolitan Statistical Area)"",4.1,2.9,2.4,3.9,0.5,-1.2,-3.9,-1.5,3.3,7.2,-1.9,-1.5,0.3,0.1,0.5,2.2,2.0,0.4,-0.6,3.8"
"26380,""Houma-Thibodaux, LA (Metropolitan Statistical Area)"",-3.5,-4.3,-1.4,3.0,16.7,0.7,-1.9,0.8,-2.0,-3.9,3.0,3.4,0.6,-8.4,-13.0,-3.9,3.1,-0.7,-7.5,-3.4"
"26420,""Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"",-0.2,0.3,8.9,1.6,8.4,7.7,-2.4,-1.0,4.3,2.4,3.6,4.4,1.3,5.9,-1.3,1.2,3.3,-1.1,-2.3,1.9"
"26580,""Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"",2.0,1.7,3.4,0.9,1.9,-1.5,4.8,0.3,-1.9,-0.1,5.2,7.0,-4.9,-0.4,-3.1,-0.5,5.4,0.5,-7.6,3.1"
"26620,""Huntsville, AL (Metropolitan Statistical Area)"",3.9,6.0,8.0,5.9,4.0,3.4,3.0,0.8,5.5,1.9,0.2,1.3,0.1,1.3,2.9,2.9,3.7,4.7,0.5,5.9"
"26820,""Idaho Falls, ID (Metropolitan Statistical Area)"",6.1,0.5,4.7,4.0,8.4,2.3,1.3,0.6,-0.4,-1.7,0.9,1.3,0.9,5.8,4.2,5.1,6.0,12.1,2.6,5.0"
"26900,""Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"",1.0,3.6,5.4,1.2,3.1,3.7,1.9,-3.2,3.4,0.1,-0.7,2.8,2.0,-2.6,2.1,0.8,4.2,2.7,-1.8,5.0"
"26980,""Iowa City, IA (Metropolitan Statistical Area)"",3.3,2.5,4.7,1.8,4.4,0.4,4.5,-1.0,2.9,4.7,1.8,4.1,3.1,-2.4,1.0,5.3,1.0,0.3,-4.3,3.2"
"27060,""Ithaca, NY (Metropolitan Statistical Area)"",3.9,4.5,2.5,-1.4,-0.3,0.5,4.4,2.7,3.7,-1.0,0.5,-2.3,-1.4,2.1,0.5,0.8,1.6,1.1,-5.9,7.1"
"27100,""Jackson, MI (Metropolitan Statistical Area)"",3.1,-0.7,3.5,2.5,-1.1,-1.4,-3.4,-9.0,3.6,4.5,1.3,1.2,-0.8,0.9,4.3,0.8,6.5,4.5,-3.7,9.0"
"27140,""Jackson, MS (Metropolitan Statistical Area)"",2.3,4.2,3.4,2.5,1.5,-3.2,2.2,-3.1,2.1,1.8,0.9,2.2,1.3,0.6,-0.7,-0.7,-0.7,-0.1,-0.9,3.7"
"27180,""Jackson, TN (Metropolitan Statistical Area)"",-0.6,2.5,2.6,2.5,2.1,-2.5,1.8,0.9,6.1,7.6,-11.6,-0.8,-0.9,1.1,1.6,4.8,0.5,0.2,-2.0,7.7"
"27260,""Jacksonville, FL (Metropolitan Statistical Area)"",3.2,4.9,4.9,4.4,3.5,1.8,-3.7,-5.1,-0.5,-0.8,0.9,2.7,2.3,4.1,3.7,4.1,3.4,3.9,0.7,6.8"
"27340,""Jacksonville, NC (Metropolitan Statistical Area)"",-2.8,4.8,9.4,7.0,1.1,7.7,11.0,5.8,4.5,1.5,-3.5,-2.6,-1.2,-1.9,-8.4,4.8,0.6,1.4,-0.1,6.8"
"27500,""Janesville-Beloit, WI (Metropolitan Statistical Area)"",10.9,2.0,2.3,-0.6,4.9,-1.1,-5.1,-7.4,2.9,1.2,2.7,2.7,-0.7,0.2,1.5,-2.0,5.6,4.5,-1.8,4.1"
"27620,""Jefferson City, MO (Metropolitan Statistical Area)"",0.5,2.2,3.9,1.7,1.4,-0.3,3.3,-1.7,2.0,0.4,0.3,1.5,1.4,3.0,-0.6,-2.1,1.2,5.1,-1.4,0.9"
"27740,""Johnson City, TN (Metropolitan Statistical Area)"",2.3,4.9,7.0,2.9,1.7,1.3,2.9,-3.6,-2.3,3.7,2.1,-1.6,-1.7,4.0,-3.1,3.1,1.0,2.9,0.9,8.4"
"27780,""Johnstown, PA (Metropolitan Statistical Area)"",-0.7,1.5,1.3,1.8,-1.7,0.6,2.6,-2.1,2.3,0.3,-0.8,-2.5,-0.4,-2.8,-1.8,0.4,-0.1,-0.7,-2.0,0.5"
"27860,""Jonesboro, AR (Metropolitan Statistical Area)"",4.2,8.4,4.6,3.9,1.4,-4.8,1.6,-0.2,5.0,2.4,-0.6,3.5,-2.8,1.5,0.7,4.0,2.4,3.5,1.9,5.4"
"27900,""Joplin, MO (Metropolitan Statistical Area)"",0.6,1.5,3.8,2.3,0.7,-0.8,2.8,-4.2,2.1,0.8,-0.3,1.3,0.3,4.1,-1.1,0.6,1.5,-1.6,-4.9,3.8"
"27980,""Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)"",3.8,6.8,6.8,8.9,7.1,1.7,-5.2,-10.0,2.8,1.4,3.6,2.5,0.4,5.4,3.2,1.4,5.3,1.2,-20.2,13.5"
"28020,""Kalamazoo-Portage, MI (Metropolitan Statistical Area)"",6.3,-1.6,1.5,-0.8,-0.7,2.0,-3.3,-2.7,1.6,-0.3,0.9,1.1,-0.7,3.1,3.4,4.8,2.2,1.2,-3.5,6.2"
"28100,""Kankakee, IL (Metropolitan Statistical Area)"",3.2,1.0,2.2,-0.7,3.5,0.3,2.9,0.8,1.0,0.3,6.6,-2.0,4.2,1.9,8.4,9.6,4.2,2.3,-3.1,4.7"
"28140,""Kansas City, MO-KS (Metropolitan Statistical Area)"",2.9,1.6,2.2,3.1,3.3,2.8,2.4,-3.4,-0.3,0.1,3.4,1.2,2.8,3.2,0.1,2.6,2.2,2.6,-1.9,4.3"
"28420,""Kennewick-Richland, WA (Metropolitan Statistical Area)"",7.2,0.6,2.2,5.5,3.2,0.7,2.7,4.5,10.3,-1.5,-4.1,-0.1,2.1,4.8,4.3,1.1,2.8,4.0,-2.5,2.9"
"28660,""Killeen-Temple, TX (Metropolitan Statistical Area)"",3.9,4.7,4.4,7.8,8.7,4.2,5.7,0.7,-0.5,1.9,-0.2,-2.7,-0.7,3.6,-2.2,2.1,1.0,1.7,2.1,3.6"
"28700,""Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *"",0.2,1.9,6.7,-2.0,4.7,0.7,-0.5,-1.3,-0.4,2.4,0.6,-2.1,-3.5,1.7,1.2,3.8,0.7,-1.5,-3.0,5.6"
"28740,""Kingston, NY (Metropolitan Statistical Area)"",3.4,4.3,4.6,-0.5,1.3,-0.2,4.6,-1.2,2.1,-1.1,0.9,0.2,-0.6,-1.1,-0.1,1.8,2.1,2.6,-3.6,5.9"
"28940,""Knoxville, TN (Metropolitan Statistical Area)"",5.2,4.1,4.9,3.9,2.3,-0.1,0.8,-4.8,1.1,3.1,1.8,0.1,1.1,1.9,3.3,2.7,2.1,2.5,-0.5,8.5"
"29020,""Kokomo, IN (Metropolitan Statistical Area)"",10.7,16.0,-4.7,-2.0,2.8,5.3,-12.5,-32.4,58.8,3.1,5.0,1.0,-4.2,-7.1,-3.0,-2.7,2.0,-0.1,-4.8,10.5"
"29100,""La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)"",1.4,3.8,3.1,3.2,0.7,1.4,1.8,0.4,3.8,2.4,1.7,-0.2,4.5,2.0,1.5,2.2,2.0,1.4,-2.3,5.0"
"29180,""Lafayette, LA (Metropolitan Statistical Area)"",-5.7,-0.8,2.1,3.0,14.2,-1.9,2.1,-1.3,1.4,1.9,3.6,-1.5,0.5,-6.9,-9.0,-0.9,3.6,-0.7,-4.6,1.4"
"29200,""Lafayette-West Lafayette, IN (Metropolitan Statistical Area)"",2.4,4.4,3.2,2.6,4.7,3.4,-2.1,-8.5,7.2,2.4,0.0,4.0,2.7,0.6,4.8,4.0,5.7,0.7,-4.7,4.6"
"29340,""Lake Charles, LA (Metropolitan Statistical Area)"",6.9,19.8,9.1,18.7,-15.1,-17.3,-13.3,-16.2,-9.6,24.6,-2.7,-11.9,4.8,4.9,8.4,17.1,-1.6,0.8,-19.8,1.5"
"29420,""Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)"",10.2,2.5,8.2,5.1,0.5,2.4,-2.0,-5.7,-0.1,-0.4,-0.9,4.8,0.1,-0.8,4.5,-2.5,1.6,3.6,2.9,7.5"
"29460,""Lakeland-Winter Haven, FL (Metropolitan Statistical Area)"",3.4,3.3,4.9,6.0,3.3,2.4,-2.5,-6.0,0.4,-0.5,1.4,2.5,-0.3,5.2,3.0,5.6,2.3,3.3,3.3,5.5"
"29540,""Lancaster, PA (Metropolitan Statistical Area)"",1.9,4.1,1.8,2.5,0.1,-0.4,-0.4,-4.0,3.5,-0.8,0.3,2.1,2.3,4.3,0.3,4.5,1.3,0.7,-4.5,4.7"
"29620,""Lansing-East Lansing, MI (Metropolitan Statistical Area)"",3.4,1.0,0.8,1.8,1.3,0.3,-5.9,-6.7,7.8,-2.6,-2.2,-0.8,2.3,3.3,4.1,1.7,1.7,0.7,-2.1,6.8"
"29700,""Laredo, TX (Metropolitan Statistical Area)"",2.4,-1.4,-3.2,3.7,1.4,-1.6,-4.7,0.8,1.3,10.5,6.8,6.8,15.1,11.2,-0.6,-0.2,-4.8,5.2,1.1,0.0"
"29740,""Las Cruces, NM (Metropolitan Statistical Area)"",4.2,7.4,7.7,8.3,0.2,0.7,0.7,3.7,4.6,-4.0,-5.4,-0.9,0.7,0.8,1.9,1.1,1.9,2.7,-4.1,3.0"
"29820,""Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"",4.5,4.9,11.8,9.5,4.6,1.3,-3.2,-9.7,-0.8,1.3,-1.3,1.3,1.8,4.6,2.6,2.6,5.5,4.6,-9.6,9.2"
"29940,""Lawrence, KS (Metropolitan Statistical Area)"",2.9,-0.6,2.1,0.2,-0.6,2.2,2.4,-0.7,-1.6,2.5,-0.5,1.0,1.8,0.6,4.8,2.0,2.8,0.4,-4.0,2.8"
"30020,""Lawton, OK (Metropolitan Statistical Area)"",3.2,7.6,4.5,-1.6,4.2,1.6,3.5,3.1,4.6,-2.4,-4.3,1.3,-1.2,2.9,-0.9,-2.3,-0.9,0.9,-2.1,1.4"
"30140,""Lebanon, PA (Metropolitan Statistical Area)"",2.9,5.5,5.3,1.3,2.0,3.3,-0.1,-0.3,3.8,2.1,2.3,-0.8,2.7,1.7,-1.8,3.2,3.1,0.7,-3.5,6.0"
"30300,""Lewiston, ID-WA (Metropolitan Statistical Area)"",1.4,1.4,2.5,1.8,0.6,0.5,3.3,-1.9,4.2,-2.0,-1.2,3.1,-0.2,2.5,3.5,-1.1,-0.7,4.2,0.3,5.5"
"30340,""Lewiston-Auburn, ME (Metropolitan Statistical Area)"",7.6,3.1,2.4,0.0,1.5,3.2,1.5,-4.0,-1.4,-1.1,3.3,-2.0,1.2,1.8,1.5,-1.1,3.7,2.7,1.5,4.5"
"30460,""Lexington-Fayette, KY (Metropolitan Statistical Area)"",4.7,2.3,3.8,5.0,4.1,1.0,-2.3,-7.4,3.8,1.4,2.0,3.8,2.7,3.4,2.2,1.1,2.1,2.2,-3.1,4.2"
"30620,""Lima, OH (Metropolitan Statistical Area)"",3.6,-1.8,2.3,0.6,2.2,-1.2,0.3,23.7,4.3,1.4,-8.2,-5.0,9.8,-3.0,4.0,-1.5,0.7,-0.5,-4.0,4.8"
"30700,""Lincoln, NE (Metropolitan Statistical Area)"",0.4,3.7,1.7,4.6,2.4,1.8,-3.7,-2.5,3.0,0.2,1.3,1.6,3.8,3.5,1.1,4.9,2.6,1.5,-1.6,3.1"
"30780,""Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)"",3.2,4.8,3.7,6.0,3.0,2.8,-1.9,-2.9,-0.3,1.9,0.1,0.2,0.7,1.7,0.4,-0.7,1.6,1.5,-0.7,3.9"
"30860,""Logan, UT-ID (Metropolitan Statistical Area)"",-0.1,6.2,5.2,1.7,3.2,6.0,5.6,2.0,8.2,3.3,-2.8,1.4,3.4,3.6,3.5,5.4,6.4,4.8,1.0,8.1"
"30980,""Longview, TX (Metropolitan Statistical Area)"",3.5,-1.1,2.3,6.2,8.6,9.1,6.1,5.1,-6.6,-4.8,0.1,-1.0,-0.4,-4.5,-5.0,0.8,3.5,-0.1,-4.3,1.7"
"31020,""Longview, WA (Metropolitan Statistical Area)"",-2.9,3.8,2.0,4.7,3.3,6.0,-2.4,-1.9,8.0,-2.4,2.3,1.3,-0.3,1.9,1.3,-0.6,4.8,6.3,0.8,3.1"
"31080,""Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"",2.1,4.3,3.4,3.1,4.0,1.0,1.1,-4.3,2.8,1.2,1.5,1.8,2.4,4.0,1.8,3.4,3.2,2.4,-5.2,7.6"
"31140,""Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"",0.5,2.9,3.4,3.3,3.4,0.4,-2.2,-5.5,4.6,1.5,3.7,0.2,1.1,2.1,1.6,0.8,1.5,3.1,-1.9,5.9"
"31180,""Lubbock, TX (Metropolitan Statistical Area)"",2.4,2.6,2.2,4.2,3.7,0.8,-0.9,-0.2,4.7,-2.1,4.6,4.3,-0.7,2.9,1.5,0.6,2.7,1.9,0.1,2.9"
"31340,""Lynchburg, VA (Metropolitan Statistical Area) *"",2.2,4.8,1.9,1.0,3.2,-1.4,1.1,-1.9,4.7,-2.1,-2.8,0.0,-1.1,0.2,-1.2,1.2,4.7,-0.2,-5.2,3.1"
"31420,""Macon-Bibb County, GA (Metropolitan Statistical Area)"",-0.5,-2.0,2.5,-0.7,-1.3,-2.0,1.0,-3.7,0.5,1.9,0.9,-0.3,0.6,1.0,-0.9,0.3,1.7,-1.8,-6.7,5.9"
"31460,""Madera, CA (Metropolitan Statistical Area)"",11.8,3.3,13.9,7.0,3.9,-0.1,-1.6,-11.2,16.1,0.4,3.6,1.2,7.5,-5.3,10.3,4.0,-0.6,3.3,-0.4,-2.9"
"31540,""Madison, WI (Metropolitan Statistical Area)"",3.5,3.6,4.9,4.8,1.2,2.4,-1.7,-1.3,3.0,2.7,2.6,1.6,4.2,3.6,3.2,0.3,3.9,2.9,-1.7,5.7"
"31700,""Manchester-Nashua, NH (Metropolitan Statistical Area)"",3.8,7.8,4.6,1.6,3.2,1.0,-0.1,-1.7,1.0,2.6,0.6,1.1,2.0,3.0,2.0,-0.2,3.5,1.8,0.5,9.1"
"31740,""Manhattan, KS (Metropolitan Statistical Area)"",0.9,4.1,4.6,3.1,8.8,8.0,4.8,-0.7,5.5,3.9,-0.8,-3.1,-3.3,0.6,-2.2,-1.2,-0.6,-3.2,0.1,2.9"
"31860,""Mankato, MN (Metropolitan Statistical Area)"",4.7,-0.6,6.9,4.3,7.4,-2.1,0.9,-4.4,5.7,1.5,4.7,1.8,3.0,1.3,-1.4,1.5,0.5,0.2,-2.4,0.5"
"31900,""Mansfield, OH (Metropolitan Statistical Area)"",4.4,0.3,4.4,2.0,-1.8,-4.4,-3.3,-15.0,5.8,3.2,1.6,-2.0,2.6,-1.5,-1.2,0.8,1.6,-0.7,-3.3,5.8"
"32580,""McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"",6.5,2.0,1.0,2.6,4.6,4.1,-1.9,-0.5,-0.6,1.6,1.4,3.8,1.2,1.0,0.2,0.9,2.4,2.5,0.2,4.5"
"32780,""Medford, OR (Metropolitan Statistical Area)"",5.5,5.5,3.8,2.9,1.8,0.2,-0.9,-5.7,1.8,-1.3,-2.3,4.6,1.5,3.9,3.8,4.6,1.5,2.2,-1.4,6.1"
"32820,""Memphis, TN-MS-AR (Metropolitan Statistical Area)"",1.4,1.8,1.8,2.1,1.6,-2.0,-2.1,-4.4,0.2,0.8,2.9,1.0,-0.6,1.9,0.7,0.7,0.1,1.1,-2.6,5.9"
